web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Cox,BRE,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,1,0
Damsgaard,BRE,MID,0.0,4.9,0.0,0,2,3.1,10.4,3.3,17.0,8,231,0,0,0,0,0,0,0,0,0,0.0,0,0,0,52,0.07,0.01,0.08,0.66,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Dasilva,BRE,MID,0.0,4.800000000000001,0.0,0,1,0.1,0.0,0.0,2.0,7,175,0,0,0,0,0,0,0,0,0,4.0,0,0,0,9,0.0,0.0,0.0,0.07,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Dervişoğlu,BRE,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,23,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Flekken,BRE,GKP,1.7,4.5,3.4,2,19,15.3,152.8,0.0,0.0,3527,23031,1,0,0,10,1,17,0,0,0,0.0,1,0,7,630,0.0,0.0,0.0,8.28,0.0,0.0,Available,0,0,1.7,1.2,3,1,0
Goode,BRE,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,204,399,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,3,0,0
Henry,BRE,DEF,0.3,4.5,2.1,0,13,15.7,72.8,67.9,17.0,69,34310,0,0,1,5,1,0,0,0,0,0.0,1,0,5,401,0.07,0.9,0.97,5.12,0.0,0.0,Injured,0,0,0.0,0.0,3,0,1
Hickey,BRE,DEF,1.0,4.5,0.4,1,11,10.9,51.0,25.6,33.0,607,1835,0,0,0,10,1,0,0,0,0,0.0,4,0,7,540,0.16,0.13,0.29,7.66,0.0,0.0,Available,0,0,1.0,0.5,3,0,0
Janelt,BRE,MID,3.0,5.4,0.1,2,18,21.6,72.6,81.7,62.0,127,210,0,0,1,7,1,0,0,0,0,0.0,0,0,7,560,0.34,0.4,0.74,6.08,0.0,0.0,Available,0,0,3.0,2.5,3,0,1
Jensen,BRE,MID,5.7,5.4,1.3,6,36,42.3,169.2,201.6,53.0,19756,7867,6,2,2,9,2,0,0,0,0,0.0,1,0,7,537,0.22,1.62,1.84,7.3,100.0,100.0,Available,0,0,5.7,5.2,3,0,4
Lewis-Potter,BRE,MID,1.7,4.800000000000001,0.0,2,8,9.3,15.2,21.8,58.0,162,115,0,0,0,5,0,0,0,0,0,0.0,0,0,2,218,0.98,0.28,1.25,3.21,0.0,0.0,Available,0,0,1.7,1.2,3,0,0
Mbeumo,BRE,MID,1.7,6.800000000000001,24.9,2,38,60.0,191.2,196.0,213.0,19575,332419,4,4,0,10,1,0,0,0,0,2.0,1,0,7,630,4.47,1.34,5.81,8.28,100.0,100.0,Available,0,1,1.7,1.2,3,0,4
Mee,BRE,DEF,0.7,4.800000000000001,1.8,0,3,4.1,26.6,10.9,4.0,60,23133,0,0,0,3,0,0,0,0,0,0.0,0,0,2,151,0.0,0.16,0.16,3.45,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Nørgaard,BRE,MID,4.0,5.5,0.2,9,24,33.7,143.8,103.5,89.0,2354,735,2,1,1,10,1,0,0,0,0,0.0,1,0,7,580,0.94,0.58,1.52,7.94,0.0,0.0,Available,0,0,4.0,3.5,3,0,2
Onyeka,BRE,MID,0.7,4.9,0.0,0,4,13.4,31.8,73.2,30.0,41,42,0,0,0,4,0,0,0,0,0,0.0,1,0,0,104,0.31,1.0,1.31,2.38,100.0,100.0,Available,0,0,0.7,0.2,3,0,0
Pinnock,BRE,DEF,1.7,4.5,1.8,2,16,25.9,157.2,37.2,63.0,1208,11864,1,0,0,10,1,0,0,0,0,0.0,0,0,7,630,0.75,0.26,1.01,8.28,0.0,0.0,Available,0,0,1.7,1.2,3,0,0
Roerslev,BRE,DEF,1.3,4.4,0.1,1,6,10.2,40.4,59.2,2.0,112,188,0,0,0,2,0,0,0,0,0,0.0,0,0,1,139,0.03,0.21,0.24,2.36,0.0,0.0,Available,0,0,1.3,0.8,3,0,0
Schade,BRE,MID,0.3,5.4,0.1,0,19,15.1,48.2,42.0,62.0,8,1987,2,1,1,2,1,0,0,0,0,0.0,0,0,3,255,0.8,0.35,1.15,2.36,0.0,0.0,Injured,0,0,0.0,0.0,3,0,2
Strakosha,BRE,GKP,0.0,3.9000000000000004,0.7,0,0,0.0,0.0,0.0,0.0,15576,3360,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.0,-0.5,3,1,0
Toney,BRE,FWD,0.0,7.9,0.1,0,0,0.0,0.0,0.0,0.0,238,298,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Suspended,0,0,0.0,0.0,3,0,0
Trevitt,BRE,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,34,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Wissa,BRE,FWD,1.7,6.0,10.4,2,29,37.8,103.2,65.3,217.0,12194,113194,5,2,1,10,1,0,0,0,0,0.0,1,0,7,599,3.18,0.17,3.35,7.94,0.0,0.0,Available,0,2,1.7,1.2,3,0,3
Yarmolyuk,BRE,MID,0.0,4.4,0.7,0,0,0.0,0.0,0.0,0.0,2966,3248,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,3,0,0
Zanka,BRE,DEF,0.0,4.4,0.1,0,1,2.7,9.8,17.1,0.0,40,181,0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,0.0,0.11,0.11,0.12,0.0,0.0,Available,0,0,0.0,-0.5,3,0,0
Maupay,BRE,FWD,0.7,4.9,0.7,1,5,16.7,17.8,15.9,132.0,1316,3063,0,0,0,2,1,0,0,0,0,0.0,0,0,1,143,1.77,0.04,1.81,1.56,100.0,100.0,Available,0,0,0.7,0.2,3,0,0
Olakigbe,BRE,MID,0.7,4.5,0.0,1,3,2.0,0.6,1.9,18.0,239,152,0,0,0,0,0,0,0,0,0,0.0,0,0,0,10,0.12,0.01,0.13,0.26,0.0,0.0,Available,0,0,0.7,0.2,3,0,0
Brierley,BRE,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,94,64,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,3,0,0
Ghoddos,BRE,MID,0.3,4.5,0.0,1,1,4.1,10.2,30.9,0.0,74,47,0,0,0,0,0,0,0,0,0,0.0,1,0,0,38,0.0,0.22,0.22,0.29,0.0,0.0,Available,0,0,0.3,-0.2,3,0,0
Adingra,BHA,MID,2.7,5.0,0.3,1,16,20.9,79.4,66.6,63.0,903,2047,0,1,1,7,0,0,0,0,0,0.0,0,0,2,234,0.38,0.3,0.68,4.68,0.0,0.0,Available,0,0,2.7,2.2,4,0,2
Alzate,BHA,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,0,336,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Ayari,BHA,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,75,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Buonanotte,BHA,MID,0.3,4.800000000000001,0.0,0,1,1.5,6.2,1.8,7.0,73,139,0,0,0,1,0,0,0,0,0,0.0,0,0,1,45,0.04,0.02,0.06,0.45,0.0,0.0,Available,0,0,0.3,-0.2,4,0,0
Connolly,BHA,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,74,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Dahoud,BHA,MID,2.3,4.800000000000001,0.1,0,11,12.2,50.8,63.8,9.0,368,691,0,0,1,3,1,0,0,0,0,0.0,1,0,3,244,0.11,0.3,0.41,2.6,0.0,0.0,Available,0,0,2.3,1.8,4,0,1
Dunk,BHA,DEF,0.3,5.0,3.5,-2,8,23.6,121.6,39.1,76.0,4998,15762,0,0,0,14,0,0,0,0,0,0.0,2,0,7,630,0.58,0.86,1.44,12.05,100.0,100.0,Available,0,0,0.3,-0.2,4,0,0
Enciso,BHA,MID,0.0,5.1000000000000005,0.7,0,8,9.4,39.0,25.0,30.0,100,3724,0,0,2,1,0,0,0,0,0,0.0,1,0,1,68,0.2,0.58,0.78,2.02,0.0,0.0,Injured,0,0,0.0,0.0,4,0,2
Estupiñan,BHA,DEF,1.3,5.300000000000001,54.3,-2,25,45.0,162.8,177.9,110.0,20296,723283,5,1,3,10,0,0,1,0,0,0.0,2,0,6,495,0.9,1.47,2.37,10.66,0.0,0.0,Injured,0,1,1.3,0.0,4,0,4
Ferguson,BHA,FWD,1.0,6.0,7.4,1,28,37.9,157.2,33.4,189.0,21701,64624,3,4,0,8,1,0,0,0,0,0.0,0,0,4,300,2.68,0.44,3.12,7.1,100.0,100.0,Available,0,1,1.0,0.5,4,0,4
Gilmour,BHA,MID,3.0,4.9,0.6,2,24,28.3,89.0,171.1,23.0,8859,5358,4,0,3,11,1,0,0,0,0,0.0,1,0,5,434,0.26,1.09,1.35,9.07,0.0,0.0,Available,0,1,3.0,2.5,4,0,3
Gross,BHA,MID,3.3,6.300000000000001,1.6,0,26,50.0,173.8,222.9,104.0,225,23569,6,2,0,6,1,0,0,0,0,2.0,1,0,5,438,0.99,1.01,2.0,8.48,75.0,0.0,Doubtful,0,0,0.0,2.1,4,0,2
João Pedro,BHA,FWD,4.0,5.300000000000001,10.3,4,22,42.4,138.8,130.1,155.0,27977,73135,3,2,1,7,1,0,0,0,0,1.0,1,0,2,324,1.95,1.29,3.24,5.85,0.0,0.0,Available,0,0,4.0,3.5,4,0,3
Karbownik,BHA,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Kozłowski,BHA,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Lallana,BHA,MID,1.0,4.9,0.0,0,5,6.4,14.4,39.5,10.0,9,538,0,0,0,2,1,0,0,0,0,0.0,1,0,1,111,0.0,0.06,0.06,2.53,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Lamptey,BHA,DEF,2.7,3.9000000000000004,8.1,0,8,7.6,43.4,25.6,7.0,117297,34793,0,0,2,5,0,0,0,0,0,0.0,2,0,1,137,0.02,0.08,0.1,1.97,0.0,0.0,Available,0,0,2.7,2.2,4,0,2
March,BHA,MID,0.7,6.4,6.6,2,31,37.1,149.4,93.6,127.0,6077,56758,4,3,0,7,2,0,0,0,0,0.0,0,0,5,375,1.93,0.53,2.46,7.26,100.0,100.0,Available,0,1,0.7,0.2,4,0,3
McGill,BHA,GKP,0.0,3.9000000000000004,0.2,0,0,0.0,0.0,0.0,0.0,2356,696,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,4,1,0
Milner,BHA,MID,0.3,4.800000000000001,0.1,0,6,5.9,27.6,29.2,2.0,19,851,0,0,0,4,1,0,0,0,0,0.0,2,0,3,227,0.0,0.26,0.26,4.59,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Mitoma,BHA,MID,5.7,6.6000000000000005,42.5,1,40,66.3,203.0,212.5,246.0,73169,213692,6,3,3,13,0,0,0,0,0,0.0,3,0,6,575,1.76,1.97,3.73,11.42,0.0,0.0,Available,0,2,5.7,5.2,4,0,6
Moder,BHA,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,359,390,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,4,0,0
Sarmiento,BHA,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Scherpen,BHA,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,1,0
Steele,BHA,GKP,1.0,4.4,3.1,0,8,12.2,122.0,0.0,0.0,1566,17880,0,0,0,9,0,13,0,0,0,0.0,0,0,4,360,0.0,0.0,0.0,6.05,0.0,0.0,Available,0,0,1.0,0.5,4,1,0
Undav,BHA,FWD,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,0,46,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Van Hecke,BHA,DEF,0.3,4.0,1.7,0,5,11.2,93.0,2.3,17.0,2746,6982,0,0,0,3,0,0,0,0,0,0.0,1,0,3,270,0.02,0.02,0.04,3.71,0.0,0.0,Available,0,0,0.3,-0.2,4,0,0
Veltman,BHA,DEF,0.7,4.4,0.8,-1,10,17.1,111.4,37.9,21.0,2534,4930,0,0,1,11,0,0,0,0,0,0.0,1,0,4,422,0.07,0.2,0.27,7.93,0.0,0.0,Available,0,0,0.7,0.2,4,0,1
Verbruggen,BHA,GKP,0.7,4.4,0.4,0,6,6.6,65.8,0.0,0.0,238,1533,0,0,0,5,0,8,0,0,0,0.0,0,0,3,270,0.0,0.0,0.0,6.0,0.0,0.0,Available,0,0,0.7,0.2,4,1,0
Webster,BHA,DEF,0.3,4.4,0.2,-1,3,10.1,83.8,9.0,8.0,341,845,0,0,0,11,0,0,0,0,0,0.0,1,0,4,360,0.1,0.08,0.18,8.34,100.0,100.0,Available,0,0,0.3,-0.2,4,0,0
Welbeck,BHA,FWD,3.0,5.800000000000001,1.1,0,13,21.6,60.0,71.3,84.0,2878,8722,1,1,0,6,2,0,0,0,0,3.0,1,0,6,362,1.07,0.37,1.44,5.9,100.0,100.0,Available,0,0,3.0,2.5,4,0,1
Zeqiri,BHA,FWD,0.0,4.4,0.7,0,0,0.0,0.0,0.0,0.0,0,2965,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Igor,BHA,DEF,0.0,4.3,0.1,0,0,0.0,0.0,0.0,0.0,246,358,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,-0.5,4,0,0
Hinshelwood,BHA,MID,0.7,4.5,0.0,2,2,3.1,6.2,22.8,2.0,230,121,0,0,0,5,0,0,0,0,0,0.0,0,0,1,85,0.0,0.02,0.02,1.28,0.0,0.0,Available,0,0,0.7,0.2,4,0,0
Baleba,BHA,MID,0.7,4.5,0.0,1,2,0.9,8.4,1.1,0.0,387,237,0,0,0,1,0,0,0,0,0,0.0,0,0,0,20,0.0,0.0,0.0,1.08,0.0,0.0,Available,0,0,0.7,0.2,4,0,0
Ansu Fati,BHA,MID,2.3,6.5,0.6,5,7,14.7,41.4,14.0,92.0,5309,3997,0,1,0,4,0,0,0,0,0,0.0,1,0,0,116,1.87,0.1,1.97,1.58,0.0,0.0,Available,0,0,2.3,1.8,4,0,1
Agyei,BUR,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,207,450,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,0,0
Al-Dakhil,BUR,DEF,1.8,4.0,0.8,3,9,14.8,87.0,28.1,34.0,6978,4654,0,0,0,16,0,0,0,0,0,0.0,0,0,7,630,0.19,0.48,0.67,13.12,0.0,0.0,Available,0,0,2.6,1.3,2,0,0
Bastien,BUR,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,81,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Benson,BUR,MID,0.2,5.300000000000001,0.1,0,3,3.3,6.0,4.3,22.0,21,588,0,0,0,3,0,0,0,0,0,0.0,0,0,1,65,0.03,0.01,0.04,3.09,25.0,25.0,Doubtful,0,0,-0.2,-0.1,2,0,0
Beyer,BUR,DEF,1.5,4.0,2.7,2,6,14.2,136.2,5.4,0.0,5444,22194,1,0,0,12,0,0,0,0,0,0.0,3,0,6,503,0.0,0.03,0.03,9.2,100.0,100.0,Available,0,0,2.0,1.0,2,0,0
Brownhill,BUR,MID,2.0,4.800000000000001,0.2,4,14,25.8,75.4,131.9,50.0,906,1614,0,1,0,8,0,0,0,0,0,0.0,1,0,4,401,0.46,0.85,1.31,7.3,0.0,0.0,Available,0,0,3.0,1.5,2,0,1
Churlinov,BUR,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,27,87,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Cork,BUR,MID,0.0,4.800000000000001,0.0,0,1,0.5,1.8,0.9,2.0,29,72,0,0,0,0,0,0,0,0,0,0.0,0,0,0,16,0.0,0.01,0.01,0.13,0.0,0.0,Available,0,0,-1.0,-0.5,2,0,0
Costelloe,BUR,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,43,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Cullen,BUR,MID,1.8,5.0,0.1,4,15,21.9,109.6,92.2,18.0,253,676,0,0,1,16,0,0,0,0,0,0.0,2,0,7,630,0.08,0.81,0.89,13.12,0.0,0.0,Available,0,0,2.6,1.3,2,0,1
Egan-Riley,BUR,DEF,0.0,3.9000000000000004,0.2,0,0,0.0,0.0,0.0,0.0,757,750,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,0,0
Ekdal,BUR,DEF,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,196,489,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Foster,BUR,FWD,2.8,5.0,0.7,9,26,30.2,141.8,43.0,118.0,12603,4889,4,3,1,12,1,0,0,0,0,0.0,0,1,5,429,1.43,0.14,1.57,8.72,100.0,0.0,Available,0,0,0.0,2.3,2,0,4
Franchi,BUR,GKP,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,1011,392,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,1,0
Gudmundsson,BUR,MID,0.8,4.9,0.0,0,7,10.4,34.2,63.3,6.0,11,177,0,0,1,4,0,0,0,0,0,0.0,1,0,3,171,0.0,0.24,0.24,2.52,75.0,75.0,Doubtful,0,0,0.5,0.2,2,0,1
McNally,BUR,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,37,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Muric,BUR,GKP,0.0,4.4,0.2,0,0,0.0,0.0,0.0,0.0,50,409,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,1,0
O'Shea,BUR,DEF,0.0,4.4,0.2,0,2,10.8,80.6,15.7,11.0,101,528,0,0,0,11,0,0,0,0,0,0.0,0,0,3,270,0.04,0.02,0.06,6.99,0.0,0.0,Available,0,0,-1.0,-0.5,2,0,0
Obafemi,BUR,FWD,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,136,91,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Peacock-Farrell,BUR,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,1,0
Roberts,BUR,DEF,2.0,4.4,0.3,5,10,17.8,111.0,59.7,8.0,803,1222,0,0,1,16,0,0,0,0,0,0.0,2,0,7,627,0.0,0.31,0.31,13.06,0.0,0.0,Available,0,0,3.0,1.5,2,0,1
Rodriguez,BUR,FWD,0.8,5.300000000000001,0.2,2,4,2.0,5.2,4.1,16.0,363,775,0,0,0,2,0,0,0,0,0,1.0,0,0,0,68,0.56,0.0,0.56,1.9,0.0,0.0,Available,0,0,0.6,0.3,2,0,0
Taylor,BUR,DEF,1.2,3.9000000000000004,2.0,1,5,8.4,63.4,15.2,5.0,83025,18644,0,0,0,5,0,0,0,0,0,0.0,2,0,4,360,0.02,0.1,0.12,6.13,0.0,0.0,Available,0,0,1.4,0.7,2,0,0
Thomas,BUR,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,42,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Twine,BUR,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Vigouroux,BUR,GKP,0.0,4.0,0.2,0,0,0.0,0.0,0.0,0.0,72,410,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,1,0
Vitinho,BUR,DEF,0.2,4.4,0.1,1,2,3.1,10.4,11.7,9.0,68,265,0,0,0,3,0,0,0,0,0,0.0,0,0,1,92,0.01,0.06,0.07,2.26,100.0,100.0,Available,0,0,-0.6,-0.3,2,0,0
Weghorst,BUR,FWD,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,0,104,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Zaroury,BUR,MID,0.5,4.9,0.0,1,0,3.2,0.0,30.2,8.0,68,291,0,0,0,1,0,0,0,0,0,0.0,0,1,0,59,0.13,0.06,0.19,1.62,100.0,100.0,Available,0,0,0.0,0.0,2,0,0
Berge,BUR,MID,2.8,4.800000000000001,0.1,9,15,18.2,72.8,72.9,35.0,664,394,2,0,1,11,0,0,0,0,0,0.0,1,0,5,422,0.28,0.15,0.43,10.42,0.0,0.0,Available,0,0,4.6,2.3,2,0,1
Amdouni,BUR,FWD,3.0,5.4,0.4,2,17,27.8,83.0,55.2,140.0,1104,7454,2,1,0,11,1,0,0,0,0,0.0,1,0,7,464,1.32,0.25,1.57,8.72,0.0,0.0,Available,0,0,5.0,2.5,2,0,1
Trafford,BUR,GKP,2.5,4.5,1.0,5,15,21.1,210.0,0.1,0.0,1125,2340,0,0,0,16,0,26,0,0,0,0.0,1,0,7,630,0.0,0.0,0.0,13.12,0.0,0.0,Available,0,0,4.0,2.0,2,1,0
Redmond,BUR,MID,0.0,4.800000000000001,0.0,0,3,2.9,9.2,15.8,4.0,10,159,0,0,0,2,0,0,0,0,0,0.0,0,0,0,53,0.0,0.26,0.26,1.34,25.0,25.0,Doubtful,0,0,-0.2,-0.1,2,0,0
Koleosho,BUR,MID,2.0,5.0,0.2,4,17,22.0,36.0,100.5,84.0,824,3679,0,0,1,13,1,0,0,0,0,0.0,0,0,7,472,0.34,0.77,1.11,9.3,0.0,0.0,Available,0,0,3.0,1.5,2,0,1
Bruun Larsen,BUR,MID,2.0,4.9,0.0,7,11,14.3,46.8,27.1,72.0,154,61,0,1,0,3,0,0,0,0,0,0.0,0,0,0,124,0.36,0.09,0.45,3.39,0.0,0.0,Available,0,0,3.0,1.5,2,0,1
Dodgson,BUR,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,102,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Odobert,BUR,MID,0.2,5.0,0.0,1,1,2.5,6.2,11.7,7.0,19,20,0,0,0,1,0,0,0,0,0,0.0,0,0,0,23,0.08,0.24,0.32,1.27,0.0,0.0,Available,0,0,-0.6,-0.3,2,0,0
Delcroix,BUR,DEF,0.5,4.0,0.0,1,2,9.2,25.6,24.4,42.0,131,112,0,0,0,6,0,0,0,0,0,0.0,1,0,1,139,0.35,0.04,0.39,3.84,0.0,0.0,Available,0,0,0.0,0.0,2,0,0
A.Ramsey,BUR,MID,1.2,5.0,0.0,3,6,5.1,16.4,18.0,18.0,825,583,0,0,0,3,0,0,0,0,0,0.0,0,0,2,179,0.05,0.44,0.49,2.97,100.0,100.0,Available,0,0,1.4,0.7,2,0,0
Massengo,BUR,MID,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,12,19,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-1.0,-0.5,2,0,0
M.Trésor,BUR,MID,0.8,5.5,0.0,0,3,4.4,9.0,31.0,4.0,123,546,0,0,0,1,0,0,0,0,0,0.0,0,0,0,84,0.05,0.13,0.18,0.88,0.0,0.0,Available,0,0,0.6,0.3,2,0,0
Caicedo,CHE,MID,1.7,4.800000000000001,1.6,3,11,8.6,56.4,20.7,12.0,1671,6531,0,0,0,3,2,0,0,0,0,0.0,0,0,4,363,0.14,0.12,0.26,3.73,75.0,100.0,Doubtful,0,0,1.7,1.7,3,0,0
Sanchez,CHE,GKP,7.0,4.6000000000000005,6.7,7,33,17.7,176.6,0.1,0.0,46658,17693,4,0,0,6,3,19,0,0,0,0.0,1,0,7,630,0.0,0.0,0.0,7.53,0.0,0.0,Available,0,0,7.0,7.5,3,1,0
Ampadu,CHE,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
